Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
11591420,EXCLUSIVES DETAILING CARS LLC ,Legal Name,Limited Liability Company,"351 LINDEN CT APT 301, Herndon, VA, 20170, USA",JORGE  ARTURO GARCIA LOPEZ ,Inactive,
S0764458,EXECLIVING LLC,Legal Name,Limited Liability Company,"12930 Worldgate Dr Ste 300, Herndon, VA, 20170 - 6032, USA",BEKIM   VESELI ,Active,
11658795,EXECU CUTS LLC,Legal Name,Limited Liability Company,"694 ELDEN ST , Herndon, VA, 20170, USA",SARA  DEL CARMEN LAZO DE MARTINEZ ,Active,
S7105325,Executive Expediting LLC,Legal Name,Limited Liability Company,"800 3rd Street, Herndon, VA, 20170 - 0000, USA",JASBINDER   SINGH ,Active,
S5067832,EXECUTIVE SEDAN SERVICE LLC,Legal Name,Limited Liability Company,"2162 Astoria Circle, Apt No 108, Herndon, VA, 20170 - 0000, USA",Asghar   Khan ,Inactive,
S7085303,EXELIGENCE LLC,Legal Name,Limited Liability Company,"478 Elden Street,, 110, Herndon, VA, 20170 - 0000, USA",TEJINDER   DHILLON ,Inactive,
04962585,"EXERGY PARTNERS, CORP.",Legal Name,Stock Corporation,"12020 MEADOWVILLE COURT, HERNDON, VA, 20170 - 0000, USA",RICHARD   SWEETSER ,Inactive,
T0625857,EXPERT HEALTH ADVOCATES LLC,Legal Name,Limited Liability Company,"12019 TROSSACK RD, HERNDON, VA, 20170 - 0000, USA",CRISTI   ADKINS ,Inactive,
11365643,Expert Home Services LLC,Legal Name,Limited Liability Company,"1309 Shallow Ford Rd, Herndon, VA, 20170 - 2042, USA",Niaz  Zaman ,Active,
11427059,"EXPERTS SIDING, LLC",Legal Name,Limited Liability Company,"524 FLORIDA AVE, Herndon, VA, 20170, USA",EVER E HERRERA PAZ ,Active,
11368397,"Exponential, LLC",Legal Name,Limited Liability Company,"2911 Home Pl, Fairfax, VA, 22031 - 1871, USA",Joshua  Anton ,Active,
05880448,"EXPRESS CARE, INC.",Legal Name,Nonstock Corporation,"1183 Cypress Tree Pl, HERNDON, VA, 20170 - 4135, USA",YASMEEN   DURRANI ,Active,
07601289,EXPRESS GENERAL CLEANING SERVICES INC.,Legal Name,Stock Corporation,"1217 SPRINGTIDE PL, HERNDON, VA, 20170 - 0000, USA",OTMARO ALBERTO   AGUIRRE ,Inactive,
11114728,Express Line LLC,Legal Name,Limited Liability Company,"2208 MONAGHAN DR, Herndon, VA, 20170, USA",PERCY DAVID ROJAS EUGENIO ,Active,
S5131190,"Express Property Solutions, LLC",Legal Name,Limited Liability Company,"13206 Parcher Ave, Herndon, VA, 20170 - 0000, USA",AMANA REAL ESTATE HOLDINGS LLC,Inactive,
S3166594,EXPRESS REALTY USA LLC,Legal Name,Limited Liability Company,"1183 CYPRESS TREE PL, HERNDON, VA, 20170 - 0000, USA",YASMEEN   DURRANI ,Pending Inactive,
S6598454,EXPRESS SIDING LLC,Legal Name,Limited Liability Company,"299 Herndon Parkway, Suite308, Herndon, VA, 20170 - 0000, USA",FERNANDO   GOMEZ ,Inactive,
S6143384,Express Tile LLC,Legal Name,Limited Liability Company,"13324 APGAR PL, HERNDON, VA, 20170 - 0000, USA",EDWIN OVIDIO AYALA   MARTINEZ ,Inactive,
S3197250,"Exquisite Interiors, LLC",Legal Name,Limited Liability Company,"1029 BOROS COURT, HERNDON, VA, 20170 - 0000, USA",LELITA L   CANNON ,Inactive,
06209092,"Extensia Technologies, Inc.",Legal Name,Stock Corporation,"12122 EDDYSPARK DR, HERNDON, VA, 20170 - 2536, USA",DAVID V   TAYLOR ,Active,
S3681436,"Extravagant Custom Auto Body & Collision, LLC",Legal Name,Limited Liability Company,"1047 TREVINO LN, HERNDON, VA, 20170 - 0000, USA",GREGORY   STEPHENS ,Inactive,
07621758,Extrode Inc.,Legal Name,Stock Corporation,"902 MONROE STREET, HERNDON, VA, 20170 - 0000, USA",SYED   BEPAREY ,Inactive,
11041485,EYB APPAREL LLC,Legal Name,Limited Liability Company,"585 Grove St PMB 1044 Ste 145, Herndon, VA, 20170 - 4791, USA",Reggie  G. DuBose ,Active,
S7110077,Eye Popper Digital LLC,Legal Name,Limited Liability Company,"815 LOCUST ST, HERNDON, VA, 20170 - 0000, USA",CRAIG   WIESEN ,Active,
T0584575,EYE POPPER DIGITAL LLC,Legal Name,Limited Liability Company,"815 LOCUST ST, HERNDON, VA, 20170 - 0000, USA",CRAIG   WIESEN ,Inactive,
04987277,"EYECAST.COM, INC.",Legal Name,Stock Corporation,"45635 WILLOW POND PLAZA, STERLING, VA, 20164 - 0000, USA",SHAUN S   AMINI ,Inactive,
07839343,"EyeOnUS, Inc.",Legal Name,Stock Corporation,"1429 CELLAR CREEK WAY, HERNDON, VA, 20170 - 0000, USA",SCOTT   BECKER ,Inactive,
S3583590,EYLEE CONSTRUCTION L.L.C.,Legal Name,Limited Liability Company,"665 DULLES PARK CT APT 108, HERNDON, VA, 20170 - 0000, USA",JOSE ANDONIE ORELLANA   GOMEZ ,Inactive,
S6403390,"EZ Fashion Retailers, LLC",Legal Name,Limited Liability Company,"1378 ROCK CHAPEL RD, HERNDON, VA, 20170 - 0000, USA",ZOIE   NIKOV ,Inactive,
11275102,EZ REMODELING LLC,Legal Name,Limited Liability Company,"562 Florida Ave Apt 213, Herndon, VA, 20170 - 4961, USA",Flor E Benavides ,Inactive,
11436564,EZ Signings LLC,Legal Name,Limited Liability Company,"13242 Poener Pl, Herndon, VA, 20170 - 4337, USA",Clara  Murcia ,Active,
S7177753,EZ Transportation Services llc,Legal Name,Limited Liability Company,"2131 Raven Tower Ct Apt 104, Herndon, VA, 20170 - 5869, USA",IJAZ   AHMED ,Active,
11636471,EZ2Tech Consulting LLC,Legal Name,Limited Liability Company,"5505 Victory Loop, Manassas, VA, 20112, USA",Syed Mahbub Murshed ,Active,
11261220,EZTown Movers  & Services LLC,Legal Name,Limited Liability Company,"12402 STONE CHURCH CT, Herndon, VA, 20170, USA",CINTHYA JANNETTE VELAOCHAGA LAZO ,Active,
06350730,F C EXCHANGE INC.,Legal Name,Stock Corporation,"12332 STREAMVALE CIRCLE, HERNDON, VA, 20170 - 0000, USA",SHOYEB   HASSAN ,Inactive,
S6548400,F L ELECTRIC LLC,Legal Name,Limited Liability Company,"707 ARCHER CT, HERNDON, VA, 20170 - 0000, USA",JOSE F   CHAVEZ ,Inactive,
11644108,F M HABIB MD IM PLLC,Legal Name,Limited Liability Company,"131 Elden St Ste 312, Herndon, VA, 20170 - 4851, USA",FARANGIS M HABIB ,Pending Inactive,
S3386846,"F&F WEST STREET, LLC",Legal Name,Limited Liability Company,"1200 MONROE ST, HERNDON, VA, 20170 - 0000, USA",FRANCIS   BOZEK ,Inactive,
S6787149,"F&J Moving, LLC",Legal Name,Limited Liability Company,"1249 Elden Street, Apt #203, Herndon, VA, 20170 - 0000, USA",ELDER LEONEL   FUENTES ,Inactive,
F1780727,"F&S Insurance Services, Inc.",Legal Name,Stock Corporation,"223 WEST PATRICK STREET, Frederick, MD, 21701, USA","INTEGRATED SECURITY TECHNOLOGIES, INC.",Inactive,
S5266558,F.O.Z.C Trucking Line llc,Legal Name,Limited Liability Company,"1251 Redwood ct, Herndon, VA, 20170 - 0000, USA",FELIPE L   ZUNIGA ,Active,
S5218948,"F3 Infolytics, LLC",Legal Name,Limited Liability Company,"11677 Gilman Ln, Herndon, VA, 20170 - 0000, USA",NOAH   FREEDMAN ,Inactive,
S3731371,"F3 Tactical, LLC",Legal Name,Limited Liability Company,"906 BARKER HILL RD, HERNDON, VA, 20170 - 0000, USA",LEANNA M   KENNEBEC ,Inactive,
S5497096,FABRE LAW OFFICES PLLC,Legal Name,Limited Liability Company,"1037 STERLING RD STE 201, HERNDON, VA, 07010 - 0000, USA",GEORGE G   FABRE ,Inactive,
08445561,FABRICANI INC.,Legal Name,Stock Corporation,"18809 muncaster rd , Derwood, MD, 20855 - 0000, USA",ILHAMI   GORAL ,Active,
07991573,"FabriMake, Inc.",Legal Name,Stock Corporation,"9305 Robnel Pl, Vienna, VA, 22182 - 1661, USA",MATTHEW A.   SCHIPANI ,Pending Inactive,
S3654300,FABRO RENTAL LLC,Legal Name,Limited Liability Company,"496 ALABAMA DR, HERNDON, VA, 20170 - 0000, USA",MARYLISE   PALFRAY-FABRO ,Active,
S3391168,"Face to Face Associates, LLC",Legal Name,Limited Liability Company,"171 ELDEN ST STE 108, HERNDON, VA, 20170 - 0000, USA",KAREN   JENNELLE ,Inactive,
11064342,FACT BREWING LLC,Legal Name,Limited Liability Company,"404 OLD DOMINION AVE , Herndon, VA, 20170, USA",MARTIN  GALLAGHER ,Inactive,
S3097708,"Fade In - Fade Out Productions, LLC",Legal Name,Limited Liability Company,"12607 OLD DORM PL, HERNDON, VA, 20170 - 0000, USA",DANIEL JAMES   FIEHTNER ,Active,
S1920778,"FADE M UP, LLC",Legal Name,Limited Liability Company,"1110F ELDEN ST STE 110, HERNDON, VA, 20170 - 0000, USA",WILLIAM   WOODRUFF ,Inactive,
11031471,"FADE M UP, LLC",Legal Name,Limited Liability Company,"1110 ELDEN ST, F110, Herndon, VA, 20170, USA",WILLIAM  WOODRUFF ,Inactive,
11562759,Fahim Services LLC,Legal Name,Limited Liability Company,"1216 Summerfield Dr, Herndon, VA, 20170, USA",Fahim   Al Asadi ,Active,
11829641,Fairfax Academy Musical Theatre and Actors Studio Boosters,Legal Name,Nonstock Corporation,"3501 Lion Run, Fairfax, VA, 22030, USA",Michelle M Blanchet ,Active,
S3264456,Fairfax Backyard Movies LLC,Legal Name,Limited Liability Company,"1407 VALEBROOK LN, HERNDON, VA, 20170 - 0000, USA",MICHAEL   BRADY ,Inactive,
06913065,Fairfax Cooling & Heating Co.,Legal Name,Stock Corporation,"11681 Gilman Ln, Herndon, VA, 20170 - 2420, USA",Terri  Bitter ,Active,
07789183,FAIRFAX FAMILY PRACTICE INC.,Legal Name,Stock Corporation,"19182 CHARTIER DRIVE, LEESBURG, VA, 20176 - 0000, USA",AHMAD FAZIL   NUSRAT ,Inactive,
11823997,Fairfax Garage Doors & Screens LLC,Legal Name,Limited Liability Company,"1149 Reston Ave, Herndon, VA, 20170, USA",Dawit  Fikre ,Active,
03467503,"Fairfax Heart Associates, P.C.",Legal Name,Stock Corporation,"534 MERLINS LANE, HERNDON, VA, 20170 - 0000, USA",PAMELA   RADOMSKY ,Inactive,
S4130367,"Fairfax Home Health Care, LLC",Legal Name,Limited Liability Company,"171 ELDEN STREET, 3A1, HERNDON, VA, 20170 - 0000, USA",ROXANA REYES   ESCOBAR ,Active,
08396822,Fairfax Medical Group Corporation,Legal Name,Stock Corporation,"171 Elden St Ste 2C4, Herndon, VA, 20170 - 4869, USA",HASAN   ABDALLAH ,Inactive,
S3238559,Fairfax Pooper Scooper L.L.C.,Legal Name,Limited Liability Company,"1407 VALEBROOK LN, HERNDON, VA, 20170 - 0000, USA",MICHAEL   BRADY ,Inactive,
07938111,FAIRFAX URGENT CARE GROUP INC.,Legal Name,Stock Corporation,"334 ELDEN STREET, HERNDON, VA, 20170 - 0000, USA",AHMAD   NUSRAT ,Inactive,
07376254,Fairfax-Falls Church Partnership to Prevent and End Homelessness Foundation,Legal Name,Nonstock Corporation,,MICHAEL L   O'REILLY ,Inactive,
05893755,FAIRPORT INC.,Legal Name,Stock Corporation,"513 ASPEN DR, HERNDON, VA, 20170 - 0000, USA",RODERICK C  WOLFE SR ,Inactive,
S1347626,FAIRY DUST TRADERS LLC,Legal Name,Limited Liability Company,"406 OLD DOMINION AVE, HERNDON, VA, 20170 - 0000, USA",VICKI   HUCHETTE ,Inactive,
11452765,"Fairy Fountain Press, LLC",Legal Name,Limited Liability Company,"1239 Sunset Ct, Herndon, VA, 20170, USA",Lorien  Williams ,Active,
S4609113,FAITH Center Street Condo LLC,Legal Name,Limited Liability Company,"795 Center Street, Suite 2A, Herndon, VA, 20170 - 0000, USA",MUHAMMAD   ASHRAF ,Inactive,
07789399,faith construction inc.,Legal Name,Stock Corporation,"1108 BURWICK DRIVE, HERNDON, VA, 20170 - 0000, USA",HOPE   HARGADON ,Inactive,
S3846161,Faith Painters LLC,Legal Name,Limited Liability Company,"1108 Burwick Drive, Herndon, VA, 20170 - 0000, USA",HOPE HINES   HARGADON ,Inactive,
11528814,FAKN Holding LLC,Legal Name,Limited Liability Company,"12800 Fantasia Dr, Herndon, VA, 20170, USA",Farzan  Aziz ,Inactive,
S3612266,FALCON ASSOCIATES LLC,Legal Name,Limited Liability Company,"505 HUNTMAR PARK DRIVE, SUITE 245, HERNDON, VA, 20170 - 0000, USA",IRFAN K   TOTONJI ,Inactive,
06057939,"FALCON Enterprises, INc.",Legal Name,Stock Corporation,"818 MOSBY HOLLOW DR, HERNDON, VA, 20170 - 0000, USA",FRANCES A   LARSEN ,Inactive,
11135150,"Falconi Interpreting, LLC",Legal Name,Limited Liability Company,"1005 Monroe St, Herndon, VA, 20170, USA",Carla  Falconi ,Active,
02068674,FALLS BROOK HOMEOWNERS ASSOCIATION,Legal Name,Nonstock Corporation,"PO Box 5171, Herndon, VA, 20172 - 1971, USA",Robert J Sandilands ,Active,
S4616597,"FALLS CHURCH REALTY GROUP, LLC",Legal Name,Limited Liability Company,"3130 Fairview Park Dr Ste 510, Falls Church, VA, 22042 - 4517, USA",MICHAEL   O'REILLY ,Active,
11428863,FAMET INVEST LLC,Legal Name,Limited Liability Company,"1159 Lisa Ct, Herndon, VA, 20170 - 3513, USA",FANY  MAPPAH ENGOME ,Active,
S3605997,Famhub LLC,Legal Name,Limited Liability Company,"1170 SILVER BEECH RD, HERNDON, VA, 20170 - 0000, USA",ROBERT C   HUBBELL ,Active,
11372152,"Familia Holdings, LLC",Legal Name,Limited Liability Company,"7281 Lake Willow Ct, Warrenton, VA, 20187, USA",Michael L. O'Reilly ,Inactive,
11310322,Family Bonds Distribution LLC ,Legal Name,Limited Liability Company,"13363 parcher ave, Herndon, VA, 20170, USA",Glenn  Bond ,Inactive,
07693534,"Family Foyor, Inc.",Legal Name,Stock Corporation,"1478 KINGSTREAM DRIVE, HERNDON, VA, 20170 - 0000, USA",NUREDDIN   AMAN ,Inactive,
S4713584,Family Health Thermal Imaging & Detox LLC,Legal Name,Limited Liability Company,"427A Carlisle Drive, Herndon, VA, 20170 - 0000, USA",SHERRI LYNN   HUDSON ,Inactive,
07762040,"FAMILYLINK, INC.",Legal Name,Stock Corporation,"360 HERNDON PKWY STE 1400, HERNDON, VA, 20170 - 0000, USA",SHELLEY   GRANDY ,Inactive,
S2154310,FamilyOven LLC,Legal Name,Limited Liability Company,"660 MISSISSIPPI DR, HERNDON, VA, 20170 - 0000, USA",SEAN   SHADMAND ,Inactive,
S7728571,FAMILYWISER LLC,Legal Name,Limited Liability Company,"12253 exbury street, Herndon, VA, 20170 - 0000, USA",SAURABH   AGRAWAL ,Inactive,
11247996,"Fancy Lashes and Beyond, LLC",Legal Name,Limited Liability Company,"299 Herndon Pkwy Ste 108, Herndon, VA, 20170 - 4481, USA",PHUONG  LE TRAN ,Active,
S5079803,FANCYNELLY LLC,Legal Name,Limited Liability Company,"417 RENEAU WAY, HERNDON, VA, 20170 - 0000, USA",ODEWALE   ABRAHAM ,Inactive,
06465041,"Fantastic Cleaning, Inc.",Legal Name,Stock Corporation,"21895 CRESCENT PARK SQ, APT 202, ASHBURN, VA, 20148 - 0000, USA",MIRIAN   MURGUEITIO ,Inactive,
11039783,FANZOOM LLC,Legal Name,Limited Liability Company,"1547 Coomber Ct, Herndon, VA, 20170 - 2573, USA",Abdullah  Farooque ,Active,
05659479,FAR STAR FOOD SERVICES CORP.,Legal Name,Stock Corporation,"386 Reneau Way, HERNDON, VA, 20170 - 0000, USA",BIAO   CHEN ,Active,
S8443121,Faraj Consulting LLC,Legal Name,Limited Liability Company,"2904 Kings Chapel Rd Apt 7, Falls Church, VA, 22042 - 1143, USA",KARA   WINSTANLEY ,Inactive,
S7831649,Fareed Group LLC,Legal Name,Limited Liability Company,"2198 Monaghan Drive, Herndon, VA, 20170 - 0000, USA",NASIR MOHAMED   FAREED ,Inactive,
S1937020,"Farolight Entertainment, LLC",Legal Name,Limited Liability Company,"901 VINE STREET, HERNDON, VA, 20170 - 0000, USA",PATRICK   BELTRAN ,Inactive,
S7038898,"Farsh Photography, LLC",Legal Name,Limited Liability Company,"1162 Millwood Pond Drive, Herndon, VA, 20170 - 0000, USA",TAHEREH   FARSHNESHANI ,Inactive,
S4811586,"Fashion Bandit, LLC",Legal Name,Limited Liability Company,"2171 Astoria Circle, 203, Herndon, VA, 20170 - 0000, USA",COURTNEY   IWEJOR ,Inactive,
L0214421,"FASL, LP",Legal Name,Limited Partnership,"620 HERNDON PKWY STE 360, HERNDON, VA, 20170 - 0000, USA",ROBERT   LUBIN ,Inactive,
07553126,"FAST ELOAN, INC.",Legal Name,Stock Corporation,"107 MORTON MILLS LANE, HERNDON, VA, 20170 - 0000, USA",LIANG   ZHAO ,Inactive,
11438776,Fast Lane Cruisers LLC,Legal Name,Limited Liability Company,"12843 Fantasia Dr, Herndon, VA, 20170, USA",Jacob Thomas Pavlecka ,Inactive,
S6680369,"FAST TRACK REAL ESTATE INVESTMENTS, LLC",Legal Name,Limited Liability Company,"938 PARK AVE, HERNDON, VA, 20170 - 3417, USA",JOSEPHINE   WILESWARNER ,Inactive,
S4381283,FastBreak Cleaning llc,Legal Name,Limited Liability Company,"2348 B Cypress Cove Circle, Herndon, VA, 20170 - 0000, USA",ROB   ANDERSON ,Inactive,
S5808441,Fatech Direct LLC,Legal Name,Limited Liability Company,"355 Woodgrove Ct, HERNDON, VA, 20170 - 0000, USA",VLADIMIR   ZRAJEVSKY ,Inactive,
11221769,"Fatech Mining, LLC",Legal Name,Limited Liability Company,"355 Woodgrove Ct, Herndon, VA, 20170, USA",Vladimir A Zrajevsky ,Inactive,
11221768,"Fatech Properties, LLC",Legal Name,Limited Liability Company,"355 Woodgrove Ct, Herndon, VA, 20170, USA",Vladimir A Zrajevsky ,Inactive,
S6125787,"Favero-Rivera Consulting, LLC",Legal Name,Limited Liability Company,"132 Anthem Ave, Herndon, VA, 20170 - 0000, USA",KERRY ANN   FAVERO-RIVERA ,Active,
S1017450,Fawad Music Center LLC,Legal Name,Limited Liability Company,"1444 POWELLS TAVERN PLACE, HERNDON, VA, 20170 - 0000, USA",RAHIM A   BARIEK ,Inactive,
S1836149,FAYITO LLC,Legal Name,Limited Liability Company,"1141 ELDEN ST STE 224, Herndon, VA, 20170 - 0000, USA",GEORGE   CHOLAKIS ,Active,
S1983792,"FBJ REAL ESTATE, LLC",Legal Name,Limited Liability Company,"12022 MEADOWVILLE CT, HERNDON, VA, 20170 - 0000, USA",JOSEPH L  BANE JR ,Inactive,
S3177112,FC Global LLC,Designated Name,Limited Liability Company,"11592 CEDAR CHASE RD, HERNDON, VA, 20170, USA",GREGG   KONOPASKE ,Inactive,
11289410,FCBG LLC,Legal Name,Limited Liability Company,"909 U St NW, Washington, DC, 20001 - 4019, USA",Steven  Ryan ,Active,
11426580,FCFS Inc.,Legal Name,Stock Corporation,"641 Nash St, Herndon, VA, 20170, USA",Francis Kenneth Kenney Jr.,Active,
S6019451,"Fearless Fathers, LLC",Legal Name,Limited Liability Company,"12030 CHEVIOT DRIVE, HERNDON, VA, 20170 - 0000, USA",CHRISTOPHER JAMES   CALLEN ,Inactive,
S1579228,Featherbed Square LLC,Legal Name,Limited Liability Company,"11619 CEDAR CHASE RD, HERNDON, VA, 20170 - 0000, USA",ANN A   PARK ,Active,
S3499185,"Fedacclivity, LLC",Legal Name,Limited Liability Company,"12716 SOCIETY DR, HERNDON, VA, 20170 - 0000, USA",ANDREW J   SAGER ,Inactive,
S6708442,FEDBIZREVIEWS LLC,Legal Name,Limited Liability Company,"590 Grove Street, Unit 1901, Herndon, VA, 20170 - 0000, USA",ASLI VICIL   WRIGHT ,Inactive,
07342199,"FEDERAL ACCESS, INC.",Legal Name,Stock Corporation,"12801 WORLDGATE DRIVE, SUITE 500, HERNDON, VA, 20170 - 0000, USA",J COBBIE DE   GRAFT ,Inactive,
S3362508,"Federal Contractor Solutions, LLC",Legal Name,Limited Liability Company,"107 S West St Ste 714, Alexandria, VA, 22314 - 2824, USA","ROM & ASSOCIATES, LLC",Inactive,
S4068039,"FEDERAL IT PROPOSALS, LLC",Legal Name,Limited Liability Company,"2211 SAUNDERS DR, HERNDON, VA, 20170 - 0000, USA",NAVEED H   SARKARI ,Inactive,
S8015283,Federal Marketing Solutions L.L.C.,Legal Name,Limited Liability Company,"752 GRACE ST, HERNDON, VA, 20170 - 0000, USA",LESLIE P BLAKER   GLASS ,Inactive,
S8638274,Federal Supply Chain Consulting LLC,Legal Name,Limited Liability Company,"1025 PAGE CT, HERNDON, VA, 20170 - 0000, USA",GREGORY   CRANLEY ,Inactive,
06188155,Federalresumesdotcom Inc.,Legal Name,Stock Corporation,"1303 GRISTMILL DR, CHARLOTTESVILLE, VA, 22902 - 0000, USA",RICHARD   KEVILLE ,Inactive,
07542863,"FEEDING COLOMBIA/VENGA A COMER, INC.",Legal Name,Nonstock Corporation,"563 FLORIDA AVENUE, SUITE 102, HERNDON, VA, 20170 - 0000, USA",ALBERT   SIMONS ,Inactive,
S7579644,Feeling Better Together LLC,Legal Name,Limited Liability Company,"11733 Bowman Green Dr, Reston, VA, 20190 - 3501, USA",PAULA RENEE   LEE ,Active,
S4582088,Fengshui Properties LLC,Legal Name,Limited Liability Company,"11691 Caris Glenne Dr, Herndon, VA, 20170 - 0000, USA",FORTUNE PROPERTY HOLDINGS LLC,Active,
11687023,FENIX FIRE PROTECTION LLC,Legal Name,Limited Liability Company,"611 CENTER ST APT 104, Herndon, VA, 20170, USA",DARLING  J HERNANDEZ ESPADA  ,Active,
S6500435,"Feord Real Estate Holding, LLC",Legal Name,Limited Liability Company,"1692 WINTERWOOD CT, HERNDON, VA, 20170 - 2990, USA",C ANDREW   FEORD ,Active,
11825718,Fera Solution LLC,Legal Name,Limited Liability Company,"1102 Casper Dr, Herndon, VA, 20170 - 3522, USA",Ramsha  Anwer ,Active,
S7662028,Ferguson LLC,Legal Name,Limited Liability Company,"12493 CLIFF EDGE DR, HERNDON, VA, 20170 - 0000, USA",MASUD   AHSAN ,Inactive,
11000244,Ferndale LLC,Legal Name,Limited Liability Company,"12725 Taustin Ln, Herndon, VA, 20170, USA",Elizabeth Katherine Allbright ,Inactive,
S3229848,"Ferndale, LLC",Legal Name,Limited Liability Company,"12725 TAUSTIN LN, HERNDON, VA, 20170 - 0000, USA",ELIZABETH K   ALLBRIGHT ,Inactive,
S8365332,"FF1 Holdings , LLC",Legal Name,Limited Liability Company,"1250 Reston Ave, Herndon, VA, 20170 - 0000, USA",SATINDER   GILL ,Active,
11574225,FGBV LLC,Legal Name,Limited Liability Company,"12206 Meadowstream Ct, Herndon, VA, 20170, USA",Roberto Antonio Fuentes Jr.,Active,
08180721,FGS Transport Inc.,Legal Name,Stock Corporation,"2101 ENRIGHT PL, HERNDON, VA, 20170, USA",MANPREET S   SIDHU ,Active,
S5123973,Fianzas Libertad LLC,Legal Name,Limited Liability Company,"800 Third St, R200-A, Herndon, VA, 20170 - 0000, USA",JESUS E.   PADILLA-QUEREVALU ,Inactive,
S2101733,"FIBERTEK PHOTONICS, LLC",Legal Name,Limited Liability Company,"510 HERNDON PKWY, HERNDON, VA, 20170 - 0000, USA",CHRISTOPHER A   GODA ,Inactive,
S2972067,FIBERTVEXPERTS LLC,Legal Name,Limited Liability Company,"459 HERNDON PARKWAY UNIT 21, HERNDON, VA, 20170 - 0000, USA",DAPHNE   LEWIS ,Inactive,
S3134766,Fidelity Mortgage LLC,Legal Name,Limited Liability Company,"11590 CEDAR CHASE RD, HERNDON, VA, 20170 - 0000, USA",GRAYSON S   HANES ,Inactive,
S7904511,Fidgey Ray Boutique LLC,Legal Name,Limited Liability Company,"577 Legacy Pride Dr., Herndon, VA, 20170 - 0000, USA",KAITLIN RAY   CLEMENTS ,Inactive,
S5348950,"Fidlann, LLC",Legal Name,Limited Liability Company,"392 RENEAU WAY, HERNDON, VA, 20170 - 0000, USA",MAZALAN   IDRIS ,Active,
