Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
S7596341,"B G ME IV, LLC",Legal Name,Limited Liability Company,"4102 Isaac Circle, Williamsburg, VA, 23188 - 0000, USA",J. CHARLES   LINK ,Active,
11508174,"B Hospitality Advisors, LLC",Legal Name,Limited Liability Company,"109 Marion, Williamsburg, VA, 23188, USA",Thomas  Beyer ,Active,
S7237920,"B&B Support Services, LLC",Legal Name,Limited Liability Company,"103 King Henry Way, Williamsburg, VA, 23188 - 0000, USA",HELENA   JONES ,Inactive,
S7109467,B&C Maintenance LLC,Legal Name,Limited Liability Company,"4606 town creek drive, Williamsburg, VA, 23188 - 0000, USA",REBECCA LYNN   CHADWICK ,Inactive,
07956642,"B&G Builders, Inc.",Legal Name,Stock Corporation,"115 QUAKER MEETING HOUSE RD., SUITE 1, WILLIAMSBURG, VA, 23188 - 0000, USA",BETTY JANE   DRAKE ,Inactive,
11533019,B&Y Services LLC,Legal Name,Limited Liability Company,"3304 Lancaster Ln, Williamsburg, VA, 23188, USA",Kobe  Bivins ,Inactive,
S6718755,B'east Coast Enterprises LLC,Legal Name,Limited Liability Company,"100 ROYAL WEST NORFOLK, WILLIAMSBURG, VA, 23188 - 0000, USA",EUGENE PAUL   YODER ,Inactive,
11266045,B'Royal & More Cleaning LLC,Legal Name,Limited Liability Company,"110 Lafayette Blvd Apt C, Williamsburg, VA, 23188 - 1610, USA","LegalCorp Solutions, Inc.",Inactive,
11155981,B. Goddard fine jewelry LLC,Legal Name,Limited Liability Company,"7151 Richmond Rd Ste 301, Williamsburg, VA, 23188 - 7234, USA","United States Corporation Agents, Inc.",Active,
11065273,B. Rose Wine Bar LLC,Legal Name,Limited Liability Company,"6536 CONTINENTAL ST, Williamsburg, VA, 23188, USA",Michelle  Newby ,Inactive,
S1189846,"B.C. One, L.L.C.",Legal Name,Limited Liability Company,"118 NORTHPOINTE DR, WILLIAMSBURG, VA, 23188 - 0000, USA",ANDREW M   PIPLICO ,Inactive,
03081684,"B.F.H. DISPOSABLES, INC.",Legal Name,Stock Corporation,"5520 FOUNDATION ST, WILLIAMSBURG, VA, 23188 - 0000, USA",PATRICK   KELLEY ,Inactive,
S7499819,"B.K. Uekert Enterprises, LLC",Legal Name,Limited Liability Company,"6041 ALLEGHENY RD, WILLIAMSBURG, VA, 23188 - 0000, USA",BRENDA   UEKERT ,Inactive,
S5345089,"B201 Sapphire Beach, LLC",Legal Name,Limited Liability Company,"4029 IRONBOUND RD, WILLIAMSBURG, VA, 23188 - 0000, USA","VERNON M.  GEDDY, III ",Inactive,
11212195,B3 Training & Confidential Investigations LLC,Legal Name,Limited Liability Company,"200 Trails End Dr, Williamsburg, VA, 23188 - 2257, USA",Sean  Murphy ,Active,
11754500,BABB LLC,Legal Name,Limited Liability Company,"4215 Haymarket Ln, Williamsburg, VA, 23188, USA",Amy Elizabeth Dudeck ,Active,
S6861084,"BABY THELMA ENTERPRISES, LLC",Legal Name,Limited Liability Company,"3823 SOUTH ORCHARD, WILLIAMSBURG, VA, 23188 - 0000, USA",THELMA   SHUMAKER ,Inactive,
11077903,"BAC Black, Inc.",Legal Name,Stock Corporation,"5252 Olde Towne Rd Ste A, Williamsburg, VA, 23188 - 1910, USA",Tijuana  Gholson ,Inactive,
S5896214,Back Forty Bees LLC,Legal Name,Limited Liability Company,"304 Back Forty Loop, Williamsburg, VA, 23188 - 0000, USA",DONALD JOSEPH   COLE ,Active,
11131483,"Back Pasture, LLC",Legal Name,Limited Liability Company,"4557 The Foxes, Williamsburg, VA, 23188, USA",James E. Vaiden ,Inactive,
11207247,"Back To Life, LLC",Legal Name,Limited Liability Company,"206 Quaint Ridge Rd, Williamsburg, VA, 23188 - 2069, USA",Davaughnia Marquis Yuille ,Active,
11136637,"Back's Lawncare, LLC",Legal Name,Limited Liability Company,"112 Williams Cir, Williamsburg, VA, 23188 - 1727, USA",Kelvin jermaine jones ,Inactive,
S5716347,Backyard Living Labs LLC,Legal Name,Limited Liability Company,"305 Big Gap Rd, Williamsburg, VA, 23188 - 0000, USA",TONI JEAN   FELIX ,Inactive,
S4249076,BAD&G CUSTOMS LLC,Legal Name,Limited Liability Company,"5309 Rockingham Drive, Williamsburg, VA, 23188 - 0000, USA",GRIGORIY   GEORGIEV ,Inactive,
05636501,"Bada Bing, Inc.",Legal Name,Stock Corporation,"105 IDAHO CIRCLE, WILLIAMSBURG, VA, 23188 - 0000, USA",GEORGE   MCLAUGHLIN ,Inactive,
S3694157,"BadAss Oyster Company, LLC",Legal Name,Limited Liability Company,"201 BUIFANTS BLVD STE E, WILLIAMSBURG, VA, 23188 - 0000, USA",JANICE   BROWN ,Active,
07659733,BAE Inc.,Legal Name,Stock Corporation,"3965 LONGHILL STATION RD., WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN   BAUGHMAN ,Inactive,
06873665,"Baeplex Family Martial Arts Center, Inc.",Legal Name,Stock Corporation,"500 BULIFANTS BLVD., WILLIAMSBURG, VA, 23188 - 0000, USA",DWIGHT   DANSBY ,Active,
S6381950,"BAHR-C, LLC",Legal Name,Limited Liability Company,"4917 Westmoreland Dr, Williamsburg, VA, 23188 - 0000, USA",HEIDI MARIE   ANDERSON ,Inactive,
07228398,BAILE CORP.,Legal Name,Stock Corporation,"4908 GRAND STRAND DRIVE, WILLIAMSBURG, VA, 23188 - 0000, USA",DONALD   DEVORE ,Inactive,
04673844,"BAILEY'S CONVENIENT MART, INC.",Legal Name,Stock Corporation,"5716 CENTREVILLE ROAD, WILLIAMSBURG, VA, 23188 - 7303, USA",HENRY E.   BAILEY ,Inactive,
S4033025,"Bailiwick and Company, LLC",Legal Name,Limited Liability Company,"103 Aberdeen, Williamsburg, VA, 23188 - 0000, USA",CHARLES ANTHONY   COVARRUBIAS ,Inactive,
06604136,Baird Electric Inc.,Legal Name,Stock Corporation,"107 VIKING ROAD, WILLIAMSBURG, VA, 23188 - 1029, USA",RICHARD C  BAIRD JR ,Active,
11398884,Bait Goods LLC,Legal Name,Limited Liability Company,"4925 Centerville Rd Ste C, Williamsburg, VA, 23188, USA",Evan D Hertzler ,Inactive,
S2118752,"BAK-BIP NO. 1, L.L.C.",Legal Name,Limited Liability Company,"121 BULIFANTS BLVD STE A, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN E.   KERNER ,Active,
S2572396,"BAKERNER PROPERTIES-108 SE TRACE, L.L.C.",Legal Name,Limited Liability Company,"121 BULIFANTS BLVD STE A, WILLIAMSBURG, VA, 23188 - 0000, USA",ANDREW M   FRANCK ,Inactive,
S5172277,"Baking Bad, LLC",Legal Name,Limited Liability Company,"2 Preston Grange Course, Williamsburg, VA, 23188 - 0000, USA",REX   ALLEN ,Active,
11466912,Balanced Bonds K9 Training LLC,Legal Name,Limited Liability Company,"104 Haradd Ln, Williamsburg, VA, 23188, USA",McKayla  Guerrero ,Inactive,
S1895988,"BALANIS ENTERPRISES, LLC",Legal Name,Limited Liability Company,"117 KEMPE, WILLIAMSBURG, VA, 23188 - 0000, USA",SUSANNA B   HICKMAN ,Active,
S1621897,"Baldwin & Flagg Ventures, LLC",Legal Name,Limited Liability Company,"6028 Allegheny Rd, Williamsburg, VA, 23188 - 7370, USA",Virginia Gray Flagg ,Active,
S7775895,"Baldwin Family Law, PLLC",Legal Name,Limited Liability Company,"4801 COURTHOUSE ST STE 127, WILLIAMSBURG, VA, 23188 - 0000, USA",BRITTANI N   BALDWIN ,Inactive,
07610132,"BALINT CHARITIES, INC",Legal Name,Nonstock Corporation,"3836 Isaac Cir, Williamsburg, VA, 23188 - 2042, USA",FRANCIS J  BALINT JR ,Active,
S6148318,BALKANS INVESTMENT GROUP LLC,Legal Name,Limited Liability Company,"4008 Driftwood Way, Williamsburg, VA, 23188 - 0000, USA",KOSTADIN EMILOV   KAPANDELOV ,Inactive,
11484631,"BALTIC AVENUE ASSOCIATES, LLC",Legal Name,Limited Liability Company,"3301 HEATHER CT, Williamsburg, VA, 23188, USA",Howard R. Sykes Jr.,Active,
S1796699,"Bambary Trucking, L.L.C.",Legal Name,Limited Liability Company,"119 BARLOW'S RUN, WILLIAMSBURG, VA, 23188 - 0000, USA",STUART D   SPIRN ,Inactive,
11272809,"Bamboo Group, Inc.",Legal Name,Stock Corporation,"PO Box 5234, Williamsburg, VA, 23188 - 5430, USA",Hea  Wang ,Active,
11419092,Bamboo Nails Spa LLC,Legal Name,Limited Liability Company,"5400 Fitzhugh Bacon Dr Apt C, Williamsburg, VA, 23188 - 1959, USA",Max Man Truong ,Active,
S1734930,BAMJAW LLC,Legal Name,Limited Liability Company,"205 ROYAL PORTRUSH, WILLIAMSBURG, VA, 23188 - 0000, USA",WILLIAM MORRIS   BEWLEY ,Active,
02910271,BANBURY CROSS HOMEOWNERS ASSOCIATION,Legal Name,Nonstock Corporation,"144 Devonshire Dr, WILLIAMSBURG, VA, 23188 - 1861, USA",PETER M   MELLETTE ,Active,
06261200,Bangs-Russell Foundation,Legal Name,Nonstock Corporation,"C/O THE TRUST COMPANY OF VIRGNIA, 4350 NEW TOWN AVENUE STE 202, WILLIAMSBURG, VA, 23188 - 0000, USA",MARION B   RUSSELL ,Inactive,
08343279,BaoDi Inc.,Legal Name,Stock Corporation,"6596 RICHMOND RD, Williamsburg, VA, 23188 - 7200, USA",David  Tiao ,Active,
06851372,"BAR Management, Inc.",Legal Name,Stock Corporation,"8415 ATTLEBOROUGH WAY, WILLIAMSBURG, VA, 23188 - 0000, USA",ROBIN K   KUTZ ,Inactive,
S4255826,"Bardrof Imaging, LLC",Legal Name,Limited Liability Company,"4603 Rochambeau Dr., Williamsburg, VA, 23188 - 7115, USA",WENDY N   BARDROF ,Inactive,
11591631,"Barefootin'Enterprises, LLC",Legal Name,Limited Liability Company,"5320 Arbor Pl, Williamsburg, VA, 23188, USA",Katherine V Dean ,Active,
S7869102,Bargin Bin LLC,Legal Name,Limited Liability Company,"7405 B Richmond Rd, Williamsburg, VA, 23188 - 0000, USA",ROBINETTE   CHILDS ,Inactive,
S5858420,"Barikowt Group, LLC",Legal Name,Limited Liability Company,"204 Skimino Landing Drive, WIlliamsburg, VA, 23188 - 0000, USA","United States Corporation Agents, Inc.",Inactive,
11048695,Barker Adams Foundation,Legal Name,Nonstock Corporation,"118 Country Club Dr, Williamsburg, VA, 23188 - 1516, USA",James M. Wilson ,Inactive,
08178634,Barker Insurance and Financial Services Inc.,Legal Name,Stock Corporation,"5121 Center St Ste 102, Williamsburg, VA, 23188 - 2686, USA",TREVOR WILLIAMS   BARKER ,Active,
08415630,"BARRETT'S FERRY LANDING OWNERS ASSOCIATION, INC.",Legal Name,Nonstock Corporation,"6627 Chapel Xing, Williamsburg, VA, 23188 - 7288, USA",GREGORY R   DAVIS ,Pending Inactive,
S7150644,BARREXMETHOD LLC,Legal Name,Limited Liability Company,"4967 TRAILSIDE, WILLIAMSBURG, VA, 23188 - 0000, USA",LEGALINC CORPORATE SERVICES INC.,Inactive,
S1000621,"Barry L. Williams Builder, L.L.C.",Legal Name,Limited Liability Company,"7459 Melissa Ln, Williamsburg, VA, 23188 - 9317, USA",ANDREW M   FRANCK ,Active,
11056813,Bart Pattyson LLC,Legal Name,Limited Liability Company,"105 W Links, Williamsburg, VA, 23188, USA",Bartholomew Paul Pattyson ,Active,
S6049854,"Bartels Think Tank, LLC",Legal Name,Limited Liability Company,"501 Carters Neck Road, Williamsburg, VA, 23188 - 0000, USA",TIMOTHY O.  TRANT II ,Inactive,
11588884,Bascos Hot Plates L.L.C.,Legal Name,Limited Liability Company,"5810 Centerville Rd, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Inactive,
S3948140,"Baseball Card Ventures, LLC",Legal Name,Limited Liability Company,"2609 Swilkens Bridge, Williamsburg, VA, 23188 - 0000, USA",KEVIN   MILLER ,Inactive,
S7101266,Basic Massage Kneads LLC,Legal Name,Limited Liability Company,"7151 Richmond Road Suite 202, Williamsburg, VA, 23188 - 0000, USA",CANDI DENISE   CASTRO ,Inactive,
11361074,Bastian Contracting LLC,Legal Name,Limited Liability Company,"3428 Indian Path, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Inactive,
11120553,Bastion Iron Motorcycle Club of Virginia,Legal Name,Nonstock Corporation,"126 Fenton Mill Rd, Williamsburg, VA, 23188 - 2220, USA",Edgar A Schardein Jr.,Active,
S0687519,"Basye & Associates, L.L.C.",Legal Name,Limited Liability Company,"5406 MARY LANE, WILLIAMSBURG, VA, 23188 - 1932, USA",RICHARD E   BASYE ,Inactive,
11256964,Battle Baskets LLC,Legal Name,Limited Liability Company,"4205 Cavendish Ct, Williamsburg, VA, 23188 - 1468, USA",Jade Leah Ranger ,Inactive,
11519875,Battle Show Car LLC,Legal Name,Limited Liability Company,"8491 Ashington Way, Williamsburg, VA, 23188, USA",Grover  Battle Jr.,Active,
11098230,BAUTISTA R&D LLC,Legal Name,Limited Liability Company,"305 Cliftons Blf, Williamsburg, VA, 23188, USA",Nosuk Pak Kim ,Inactive,
S4882959,"BAXTER'S REVENGE, LLC",Legal Name,Limited Liability Company,"8464 Ashington Way, Williamsburg, VA, 23188 - 0000, USA",BURROWS STEVENS   BAXTER ,Inactive,
S6045076,"Bay Hill Consulting Group, LLC",Legal Name,Limited Liability Company,"101 Bay Hill, Williamsburg, VA, 23188 - 0000, USA",JEREMY C.   JOHNSON ,Inactive,
S2726794,Bay Lake Associates LLC,Legal Name,Limited Liability Company,"4923 SETTLERS MKT BLVD, WILLIAMSBURG, VA, 23188 - 0000, USA",JOHN L HOPKINS ATTORNEY AT   LAW ,Active,
S4252021,Bay Movers LLC,Legal Name,Limited Liability Company,"8974 Croaker Road, Williamsburg, VA, 23188 - 0000, USA",TARA   MARABLE ,Inactive,
S6657169,Bay Moving LLC,Legal Name,Limited Liability Company,"8974 Croaker Road, Williamsburg, VA, 23188 - 0000, USA",TYRUS WAYNE   MARABLE ,Inactive,
S6311759,Bay Ridge Estate Sales and Liquidation LLC,Legal Name,Limited Liability Company,"3 Parke, Williamsburg, VA, 23188 - 0000, USA",HEATHER DIANE   SEIFERT ,Inactive,
08153074,"Bay Rivers Group, Inc.",Legal Name,Stock Corporation,"5107 Center St Unit B-1, WILLIAMSBURG, VA, 23188 - 2788, USA",SOUTH T   PATTERSON ,Active,
11291437,Bay Rivers Junk and Demolition Services LLC,Legal Name,Limited Liability Company,"3955 Guildford Ln, Williamsburg, VA, 23188 - 6629, USA",Ronald  Henley ,Inactive,
11202330,Bay Rivers Painting LLC,Legal Name,Limited Liability Company,"3955 Guildford LN, Williamsburg, VA, 23188, USA",Ronald Jesse Henley Jr.,Inactive,
S1764630,"BAY RIVERS REALTY, LLC",Legal Name,Limited Liability Company,"3800 GREENCASTLE DR, WILLIAMSBURG, VA, 23188 - 0000, USA",ERIC   ENSLEN ,Inactive,
S4490761,Bay Rivers Towing LLC,Legal Name,Limited Liability Company,"1211 Penniman Road, Williamsburg, VA, 23188 - 0000, USA","T & K VENTURES, LLC",Active,
S3566140,"Baynard & Associates, LLC",Legal Name,Limited Liability Company,"5281 ROCKINGHAM DR, WILLIAMSBURG, VA, 23188 - 0000, USA",DONALD   BAYNARD ,Inactive,
S3577204,Bayport Realty LLC,Legal Name,Limited Liability Company,"105 LANDSDOWN, WILLIAMSBURG, VA, 23188 - 0000, USA",   ,Inactive,
11695354,"Bays Property Portfolio, LLC",Legal Name,Limited Liability Company,"6005 Fox Den, Williamsburg, VA, 23188, USA",Annalucia  Bays ,Active,
11739487,Bayview Landscape and Design LLC,Legal Name,Limited Liability Company,"5540 Riverview Rd, Williamsburg, VA, 23188 - 6731, USA",Kyle   Rhind  ,Active,
11695334,"Bayzed Ventures, LLC",Legal Name,Limited Liability Company,"3923 Cold Spring Rd, Williamsburg, VA, 23188 - 2781, USA",Nathan  Plante ,Active,
11635762,BB Laser Works LLC,Legal Name,Limited Liability Company,"120 Southeast Trce, Williamsburg, VA, 23188, USA",Jay Newton Cunningham ,Active,
11735248,BBESTSOLUTION LLC,Legal Name,Limited Liability Company,"103 Schenck dr #E , Williamsburg, VA, 23188, USA","Registered Agent Solutions, Inc.",Active,
11305322,bbugu llc,Legal Name,Limited Liability Company,"4095 Dunbarton Cir, Williamsburg, VA, 23188, USA",Burak Berk Ugurlu ,Active,
S4688018,BC Contractors LLC,Legal Name,Limited Liability Company,"102 Devon Rd, Williamsburg, VA, 23188 - 0000, USA",BRIAN D   WATTS ,Inactive,
S4674414,"BCC 755, LLC",Legal Name,Limited Liability Company,"4029 IRONBOUND ROAD, WILLIAMSBURG, VA, 23188 - 0000, USA",VERNON M  GEDDY III ,Inactive,
11514861,"BCC at Occoquan, LLC",Legal Name,Limited Liability Company,"4029 Ironbound Rd Ste 100, Williamsburg, VA, 23188 - 2549, USA",Michele Z. Ball ,Active,
S8600035,"BCC at Watertower, LLC",Legal Name,Limited Liability Company,"4029 Ironbound Road, Williamsburg, VA, 23188 - 0000, USA",SUSANNA B   HICKMAN ,Active,
S6423133,BCCM Group LLC,Legal Name,Limited Liability Company,"4451 Pleasant View Drive, Williamsburg, VA, 23188 - 0000, USA",BRUCE EVANS  FULLER II ,Active,
S7991815,BCH Investments Llc,Legal Name,Limited Liability Company,"206 crescent drive, Williamsburg, VA, 23188 - 0000, USA",THOMAS H   PERRY ,Inactive,
S6756920,BDBrandVA LLC,Legal Name,Limited Liability Company,"704 RUSTADS CIRCLE, WILLIAMSBURG, VA, 23188 - 0000, USA",JONTRELLE WESLEY   SCOTT ,Inactive,
S1611500,"Bdefined Fitness, Inc.",Legal Name,Stock Corporation,"5207 CENTER ST, WILLIAMSBURG, VA, 23188, USA",BRIDGIT   KIN-CHARLTON ,Active,
11519598,"BDN, LLC",Legal Name,Limited Liability Company,"113 Westchester, Williamsburg, VA, 23188, USA",Laura Dickson Rixey ,Pending Inactive,
11795711,BE STRONG PERSONAL TRAINING & YOGA LLC,Legal Name,Limited Liability Company,"201 Bulifants Blvd, Williamsburg, VA, 23188 - 5731, USA",ZENBUSINESS INC.,Active,
11532673,"Bea's Creation, LLC",Legal Name,Limited Liability Company,"6604 Richmond Rd # 32, Williamsburg, VA, 23188 - 7233, USA",Barbara LaShaun Willis ,Inactive,
S1954546,"BEACHSTAR PROPERTIES, LLC",Legal Name,Limited Liability Company,"5000 NEW POINT ROAD, SUITE 2102, WILLIAMSBURG, VA, 23188 - 0000, USA",GARY M   STARBUCK ,Inactive,
S5569852,"Beachwood Center, PLLC",Legal Name,Limited Liability Company,"8420 Down Patrick Way, Williamsburg, VA, 23188 - 0000, USA",Susanna  Owens ,Active,
11553858,Beacon Institute Veteran Pathways Home LLC,Legal Name,Limited Liability Company,"1907 Carriage House Way, Williamsburg, VA, 23188, USA",Sharon F Schlerf ,Active,
S3223254,"BEACON PARK CONDOMINIUM SALES, L.L.C.",Legal Name,Limited Liability Company,"BUSH CONSTRUCTION CORP, 4029 IRONBOUND RD STE 200, WILLIAMSBURG, VA, 23188 - 0000, USA",MICHELLE Z   BALL ,Inactive,
S7382999,Beacon Rock Strategies LLC,Legal Name,Limited Liability Company,"4680 (18-I) Monticello Ave #124, Williamsburg, VA, 23188 - 0000, USA",   ,Inactive,
11540905,Beadworks by Glencora LLC,Legal Name,Limited Liability Company,"4234 Cedar Point Ln, Williamsburg, VA, 23188 - 6901, USA",Glencora  Tooley-Israel ,Active,
02701126,BEAMER CONSTRUCTION CORPORATION,Legal Name,Stock Corporation,"212 POWHATAN SECONDARY, WILLIAMSBURG, VA, 23188 - 0000, USA",JAMES L.   WINDSOR ,Active,
02215424,"BEAMER ENTERPRISES, INC.",Legal Name,Stock Corporation,"212 POWHATAN SECONDARY, WILLIAMSBURG, VA, 23188 - 0000, USA",CECIL G   MOORE ,Inactive,
11440237,BEAR BUILDER LLC,Legal Name,Limited Liability Company,"12 BRIAN ST, Williamsburg, VA, 23188, USA",BookkeeperPro LLC,Inactive,
07623945,Bear's Custom Painting Inc.,Legal Name,Stock Corporation,"219 OLD CART RD., WILLIAMSBURG, VA, 23188 - 0000, USA",BARRY   BRUINSMA ,Inactive,
11804481,"Bearded Dog Home Services, LLC",Legal Name,Limited Liability Company,"4500 Timber Ln, Williamsburg, VA, 23188 - 1132, USA",Heather Marie Bowling ,Active,
07124167,Beasley and West Endeavors Inc.,Legal Name,Stock Corporation,"104 LINKS OF LEITH, WILLIAMSBURG, VA, 23188 - 0000, USA",VICKIE W   BEASLEY ,Inactive,
S8155253,Beautiful Humans LLC,Legal Name,Limited Liability Company,"215 Ingram Rd, Williamsburg, VA, 23188 - 0000, USA",TAYLOR MICHELLE   DEAN ,Inactive,
S5732799,Beautiful You Gifts and Decor LLC,Legal Name,Limited Liability Company,"5396 GARDNER CT, WILLIAMSBURG, VA, 23188 - 0000, USA",STEPHEN   STOCKI ,Inactive,
S6060380,Beautifully And Wonderfully Made (BAWM) LLC,Legal Name,Limited Liability Company,"5140 Main St Ste 27, Williamsburg, VA, 23188 - 2811, USA",LATASHA   MEREDITH ,Active,
03062528,"BEAVER DAM HUNT & GUN CLUB, INC.",Legal Name,Stock Corporation,"6064 Mooretown Rd, WILLIAMSBURG, VA, 23188 - 1718, USA",GEORGE   CHRISTY ,Active,
S3921501,BEAVER ENTERPRISES LLC,Legal Name,Limited Liability Company,"#223 OLD TAYLOR RD, WILLIAMSBURG, VA, 23188 - 0000, USA",Stuart D. Spirn ,Active,
S7945852,Becker Business Consulting LLC,Legal Name,Limited Liability Company,"110 Brookhaven Drive, Williamsburg, VA, 23188 - 0000, USA",SHAWN   BECKER ,Inactive,
11292725,Beckert Advisory Group LLC,Legal Name,Limited Liability Company,"132 Alwoodley, Williamsburg, VA, 23188, USA","United States Corporation Agents, Inc.",Active,
S3792209,"BedCrafters By Michelle II, LLC",Legal Name,Limited Liability Company,"5227 MONTICELLO AVENUE, SUITE E, WILLIAMSBURG, VA, 23188 - 0000, USA",NANCY   WILLIAMS ,Inactive,
S3884006,"BedCrafters, LLC",Legal Name,Limited Liability Company,"5227 MONTICELLO AVE STE E, WILLIAMSBURG, VA, 23188 - 0000, USA",NANCY L   WILLIAMS ,Inactive,
01403948,BEECHWOOD MANOR ASSOCIATION,Legal Name,Nonstock Corporation,"4071 Ironbound Rd Ste 200, BROOKS REAL ESTATE, Williamsburg, VA, 23188 - 0000, USA","BROOKS REAL ESTATE, INC.",Active,
S6011995,Before The Street Sneaks L.L.C.,Legal Name,Limited Liability Company,"103 Magazine rd, Williamsburg, VA, 23188 - 0000, USA",ERIC   JOHNSON ,Inactive,
05888169,"Behavioral Healthcare Futures, PC",Legal Name,Stock Corporation,"166 DEVON RD, WILLIAMSBURG, VA, 23188 - 0000, USA",Cynthia  M. Favret ,Active,
11802852,Beignets Crepes and More LLC,Legal Name,Limited Liability Company,"4500 Old Regency Dr, Williamsburg, VA, 23188 - 2785, USA",Memouna  Wallace ,Active,
11235842,"Bel Laurel Animal Sanctuary, Inc.",Legal Name,Nonstock Corporation,"4166 Mount Laurel Rd, Williamsburg, VA, 23188 - 1115, USA",Alperin Law PLLC,Inactive,
