Entity ID,Entity Name,Name Type,Entity Type,Principal Office Address,RA Name,Status
11504497,Follow Your Dreams To Greatness LLC,Legal Name,Limited Liability Company,"4306 Killam Ave Apt B, Norfolk, VA, 23508 - 2532, USA",Frazier  Gilliam ,Inactive,
01100460,FOLLY CREEK CORPORATION,Legal Name,Stock Corporation,"26250 Henrys Point Ln, Accomac, VA, 23301, USA",John Maddox Chandler ,Active,
11047576,Food Quirk Inc.,Legal Name,Stock Corporation,"6147 Sylvan St, Norfolk, VA, 23508, USA",Kristin   Barclay ,Inactive,
S8250369,For the Love of Looks LLC,Legal Name,Limited Liability Company,"2307 BAINBRIDGE BLVD, CHESAPEAKE, VA, 23324 - 0000, USA",ANAH NICOLE   SMITH ,Inactive,
S4854883,"Fore Holdings, LLC",Legal Name,Limited Liability Company,"6213 Sylvan Street, Norfolk, VA, 23508 - 0000, USA",ALEXANDER   FORE ,Inactive,
11123685,"FORENSIC ACCOUNTING EXPERTS, P.C.",Legal Name,Stock Corporation,"6027 Westwood Ter, Norfolk, VA, 23508 - 1138, USA",Michael  M Dashiell ,Active,
11325687,"Forever Memories Events, LLC",Legal Name,Limited Liability Company,"1310 w 37th St, Norfolk, VA, 23508, USA",Catina Elizabeth James ,Inactive,
06784060,"Fort Monroe National Park Foundation, Inc.",Legal Name,Nonstock Corporation,"P O BOX 3526, HAMPTON, VA, 23663 - 0000, USA",MARK D   PERREAULT ,Active,
11233771,Forti Properties LLC,Legal Name,Limited Liability Company,"1031 Manchester Ave, Norfolk, VA, 23508 - 1242, USA",Seth Joseph Forti ,Active,
11634939,Forza Consulting of Virginia LLC,Legal Name,Limited Liability Company,"768 52nd St, Norfolk, VA, 23508 - 2026, USA",Jon M Babineau Sr.,Active,
S5021433,"Fountainhead Source Ventures, LLC",Legal Name,Limited Liability Company,"417 MAYFLOWER ROAD, NORFOLK, VA, 23508 - 0000, USA",BRIAN L.   SYKES ,Inactive,
11826078,Fourteen Forty-Six LLC,Legal Name,Limited Liability Company,"1228 N FAIRWATER DR, Norfolk, VA, 23508, USA",John Jackson Kelly V,Active,
11292124,Fox Werks LLC,Legal Name,Limited Liability Company,"3702 Newport Ave, Norfolk, VA, 23508, USA",Calvin R Redman ,Inactive,
S7991765,Freedom Health Benefit Advisors llc,Legal Name,Limited Liability Company,"528 w 37th St, Norfolk, VA, 23508 - 0000, USA",CECILIA   WARREN ,Inactive,
07786783,Freedom Wireless of Virginia Inc.,Legal Name,Stock Corporation,"1110 W LITTLE CREEK RD, NORFOLK, VA, 23505 - 0000, USA",SALIM   KHAIREDDINE ,Inactive,
11776096,Fresh Junk Removal LLC,Legal Name,Limited Liability Company,"637 W 36th St, Norfolk, VA  23508, Norfolk, VA, 23508 - 3109, USA",JDPM LLC,Active,
S5797859,Fresh Start Cleaning LLC,Legal Name,Limited Liability Company,"811 w 44th st #1, norfolk, VA, 23508 - 0000, USA",MARCUS   AUSTIN ,Inactive,
11549114,"Froward Press Publishing, LLC",Legal Name,Limited Liability Company,"1311 Magnolia Ave, Norfolk, VA, 23508, USA",Barbara James Schlegel ,Inactive,
11609855,"Full of Beans, LLC",Legal Name,Limited Liability Company,"721 Carolina Ave, Norfolk, VA, 23508, USA",Summer  Griffith ,Inactive,
11011517,G & D Quality Homes LLC,Legal Name,Limited Liability Company,"1600 Granby St Apt 125, Norfolk, VA, 23510, USA",Grace  White ,Active,
11244395,G'Z Exotic Cars LLC,Legal Name,Limited Liability Company,"1215 W 27th st, Norfolk, VA, 23508, USA",Geronda Antwon Hall Jr.,Inactive,
07183403,"G. W. C. BROWN LEGACY EDUCATION FUND, INCORPORATED",Legal Name,Nonstock Corporation,"436 W 35th St, Norfolk, VA, 23508 - 3202, USA",ROBERT   WEST ,Active,
11521423,"Gaia's Dreamwork, LLC",Legal Name,Limited Liability Company,"428 Massachusetts Ave, Norfolk, VA, 23508 - 2114, USA",Shirley Anjanette Cooper ,Active,
11524814,"Gallindo Construction, LLC",Legal Name,Limited Liability Company,"1437 W 40th St, Norfolk, VA, 23508, USA",Bruce  Gallindo ,Inactive,
11066204,Ganesha LLC,Legal Name,Limited Liability Company,"6101 Sylvan St, Norfolk, VA, 23508, USA",SAMRAT  LAMICHHANE ,Active,
S0629115,"GAR, L.L.C.",Legal Name,Limited Liability Company,"1501 POWHATAN CT, NORFOLK, VA, 23508 - 0000, USA",J RANDOLPH   STOKES ,Active,
11722861,Garrett Holden Properties II LLC,Legal Name,Limited Liability Company,"4600 Station House Rd, Chesapeake, VA, 23321, USA",Igor A Vaserfirer ,Active,
11208823,GARRISONS SUPPORTIVE LIVING LLC,Legal Name,Limited Liability Company,"1253 W 27th St, Norfolk, VA, 23508 - 2442, USA",Anthony  Peterkin ,Inactive,
S7961990,Gaslamp Real Estate L.L.C.,Legal Name,Limited Liability Company,"745 W 34th Street, Norfolk, VA, 23508 - 0000, USA",DANIEL JARETT   FRANKEN ,Inactive,
11049663,Gatling Express LLC,Legal Name,Limited Liability Company,"633 W 34th St, Norfolk, VA, 23508, USA",Tajh  Gatling ,Inactive,
11545936,Gene & Jean Grounds Keeping Llc,Legal Name,Limited Liability Company,"1312 W 25th St, Norfolk, VA, 23508 - 2321, USA",Shawn D Campbell ,Active,
11331014,GEO CONCEPTS GROUP LLC ,Legal Name,Limited Liability Company,"538 W 35th St Ste A, Norfolk, VA, 23508 - 3102, USA",ERIKA  K  REEL  ,Active,
S8192074,Get Well Soon LLC,Legal Name,Limited Liability Company,"222 W 21st St Ste F226, Norfolk, VA, 23517 - 2200, USA",Antonio G Vann ,Active,
00543116,"GETEM MANUFACTURING COMPANY, INCORPORATED",Legal Name,Stock Corporation,"1261 W 42nd St, Norfolk, VA, 23508 - 2354, USA",CHARLES T.   CHURCH ,Active,
11302633,GetMoving LLC,Legal Name,Limited Liability Company,"771 51st St # A, Norfolk, VA, 23508 - 2021, USA",Paul  Kercheval ,Inactive,
11723497,GhaBaNi llc,Legal Name,Limited Liability Company,"1546 W 42nd St, Norfolk, VA, 23508 - 2208, USA",travis Ryan bostic ,Active,
11563905,"GHB Consulting, LLC",Legal Name,Limited Liability Company,"1501 Eleanor Ct, Norfolk, VA, 23508 - 1045, USA",George Herbert Brown ,Active,
S6643524,GHENT CRAFT WORKS LLC,Legal Name,Limited Liability Company,"418 W 30th St, Norfolk, VA, 23508 - 3404, USA",MERT   CADIRCI ,Active,
S4613131,"Ghent Homes, LLC",Legal Name,Limited Liability Company,"1611 POWHATAN PLACE, NORFOLK, VA, 23508 - 0000, USA",JOHN T.   HOCKMAN ,Inactive,
07752090,"Ghent Media, Inc.",Legal Name,Stock Corporation,"7148 Granby St Apt B2, Norfolk, VA, 23505 - 4033, USA",JENNIFER   MCDONALD ,Pending Inactive,
11719385,GHP II LLC,Legal Name,Limited Liability Company,"4600 Station House Rd, Chesapeake, VA, 23321 - 2500, USA",Igor A Vaserfirer ,Active,
S8405583,Gibson Hall Realty LLC,Legal Name,Limited Liability Company,"510 Talbot Hall Road, Norfolk, VA, 23505 - 0000, USA",JOHN W   EPPLER ,Active,
11587067,GIG TAX LLC,Legal Name,Limited Liability Company,"828 W 35th St, Norfolk, VA, 23508, USA",ARTRICE  PARKER ,Active,
11056782,Gihon Ethiopian Restaurant LLC,Legal Name,Limited Liability Company,"873 43rd St, Norfolk, VA, 23508 - 2503, USA",Balemual  Ymamu ,Inactive,
S6037891,"Gilbert Leasing, LLC",Legal Name,Limited Liability Company,"4000 Colley Ave, Norfolk, VA, 23508 - 2677, USA",Stephanie  Gilbert ,Active,
S1063413,"GKSFP, LLC",Legal Name,Limited Liability Company,"1701 CLONCURRY RD, NORFOLK, VA, 23505 - 0000, USA",J RANDOLPH   STOKES ,Active,
11234397,GlitterflyCustoms llc,Legal Name,Limited Liability Company,"1280 W 25th St, Norfolk, VA, 23508 - 2369, USA",Lavissh Lay LLC,Inactive,
11529388,"Global Connections Homes, LLC",Legal Name,Limited Liability Company,"5614 Hampton Blvd, Norfolk, VA, 23508, USA",Kinga  Gudor ,Active,
S2505610,GLOBAL COURIER & FREIGHT SERVICES LLC,Legal Name,Limited Liability Company,"1357 W 40TH ST APT B, NORFOLK, VA, 23508 - 0000, USA",ANTHONY NIKADE   P ,Inactive,
11295374,GLOBALSALEZ LLC,Legal Name,Limited Liability Company,"1108 E Main St # 1783 Ste 906, Richmond, VA, 23219 - 3539, USA",LEONARDO  VIDAL ,Inactive,
11638170,"Gloucester I, L.L.C.",Legal Name,Limited Liability Company,"1527 5th Ave, San Rafael, CA, 94901 - 1806, USA",Igor A Vaserfirer ,Active,
11267129,Glow Vita LLC,Legal Name,Limited Liability Company,"5215 Argall Ave, Norfolk, VA, 23508, USA",Marta  Leigh  Herrington ,Active,
11793331,Goblins and Gargoyles LLC,Legal Name,Limited Liability Company,"856 W 41st St Apt A, Norfolk, VA, 23508, USA",Alondra  Talley ,Active,
11428962,GOD'S EYE CREATIVE LLC,Legal Name,Limited Liability Company,"842 47th St, Norfolk, VA, 23508 - 2012, USA",Martin  Buechler ,Active,
11762535,Goddess Berry Message & Delivery llc,Legal Name,Limited Liability Company,"1414 49th st, Norfolk, VA, 23508, USA",Angenette  Pryor-Berry ,Active,
S4990455,"GODSEY CREEK, LLC",Legal Name,Limited Liability Company,"6151 STUDELEY AVE, NORFOLK, VA, 23508 - 0000, USA",THOMAS P   HOST ,Active,
S6840740,Golden 7 llc,Legal Name,Limited Liability Company,"1440 proescher, Norfolk, VA, 23508 - 0000, USA",JUSTINA   HARVEY ,Inactive,
S7601208,Good Concept Real Estate Solutions LLC,Legal Name,Limited Liability Company,"816 West 31st St., Norfolk, VA, 23508 - 0000, USA",JEQUAVIUS JEQUAN   RENDER ,Inactive,
S6316113,Good Forever Entertainment LLC,Legal Name,Limited Liability Company,"1062 W MERCURY BLVD, #7584, HAMPTON, VA, 23666 - 0000, USA",CARIM   PHILLIP ,Inactive,
S6073706,Goodman Cleaning Angels LLC,Legal Name,Limited Liability Company,"702 West 31st Street, Norfolk, VA, 23508 - 0000, USA",MARY   GOODMAN ,Inactive,
11008103,Goose Point LLC,Legal Name,Limited Liability Company,"5408 Rolfe Ave, Norfolk, VA, 23508, USA",Joshua Patterson Priest ,Active,
S0964082,Gospel Stage Ministries LLC,Legal Name,Limited Liability Company,"1257 W 27TH ST, NORFOLK, VA, 23508 - 0000, USA",CYNTHIA L   WHITE ,Inactive,
S2467746,Gr8item4you LLC,Legal Name,Limited Liability Company,"1041 N LEXAN CRESCENT, NORFOLK, VA, 23508 - 0000, USA",KENNETH R   SAAL ,Active,
07275720,GRACE RESTAURANT AND CATERING INC.,Legal Name,Stock Corporation,"515 WEST 35TH STREET, NORFOLK, VA, 23508 - 0000, USA",TRINA   GORDON ,Inactive,
11637951,"Granados Transport, Inc.",Legal Name,Stock Corporation,"2512 Elkhorn Ave, Norfolk, VA, 23508, USA",Karla S Granados Amador ,Pending Inactive,
11316759,Grand Logistix LLC,Legal Name,Limited Liability Company,"3 Joyce St, Stafford, VA, 22556, USA",Jewel Narteh Ossom ,Inactive,
S7449459,"Grandma Ree's Frozen Treats and More, LLC",Legal Name,Limited Liability Company,"534 W. 35th St. Suite B, Norfolk, VA, 23508 - 0000, USA",LATRICE   MULLEN ,Inactive,
S3800655,"Grandma's Crunch, LLC",Legal Name,Limited Liability Company,"1432 Brunswick Avenue, Norfolk, VA, 23508 - 0000, USA",MICHAEL   KENNEDY ,Inactive,
S3841006,Grannys country cooking llc,Legal Name,Limited Liability Company,"7009 ADELE CT, NORFOLK, VA, 23518 - 0000, USA",KENNITA   BAKER ,Inactive,
S8647499,Grateful Jed LLC,Legal Name,Limited Liability Company,"6024 Eastwood Terrace, Norfolk, VA, 23508 - 0000, USA",RUSSELL   BROWN ,Active,
S8065973,Graydon Companies LLC,Legal Name,Limited Liability Company,"1024 Jamestown Crescent, Norfolk, VA, 23508 - 0000, USA",JOSEPH CHARLES   RAPISARDI ,Inactive,
00945949,"GREAT BRIDGE ENTERPRISES, INCORPORATED",Legal Name,Stock Corporation,"200 OSPREY COURT, SUFFOLK, VA, 23435 - 0000, USA",ROBERT C   STACKHOUSE ,Inactive,
S8565956,"Greatness Unleashed and Manifested, LLC",Legal Name,Limited Liability Company,"4016 RAINTREE RD, STE 300B, CHESAPEAKE, VA, 23321 - 0000, USA",MARIE   FINNIE ,Inactive,
S5510062,"Greek Global, LLC",Legal Name,Limited Liability Company,"820 W. 46TH ST, NORFOLK, VA, 23508 - 0000, USA",DANE   HOWARD ,Inactive,
11663563,Green Check Consulting LLC,Legal Name,Limited Liability Company,"1001 Bolling Ave Unit 318, Norfolk, VA, 23508 - 1613, USA",Raullo Alexander Eanes ,Pending Inactive,
S5257326,"Green Point Aqua Farms, LLC",Legal Name,Limited Liability Company,"841 W. 45th Street, Norfolk, VA, 23508 - 0000, USA",Thomas M. Schlegel ,Active,
11163034,Greensss LLC,Legal Name,Limited Liability Company,"508 W 38th St, Norfolk, VA, 23508, USA",Cerice  White ,Inactive,
08122889,Gresham Steel Inc.,Legal Name,Stock Corporation,,THOMAS   GRESHAM ,Inactive,
11407085,Grey Oak Drywall and Home Repair LLC,Legal Name,Limited Liability Company,"4804 Gosnold Ave Apt 8, Norfolk, VA, 23508 - 2100, USA",PAUL  FRAKI ,Active,
11190457,GRIMLANZ LLC,Legal Name,Limited Liability Company,"1037 W 39th St Apt 363, Norfolk, VA, 23508 - 2767, USA",Tafari  Taylor ,Inactive,
11204538,Groom and Company INC.,Legal Name,Stock Corporation,"622 Raleigh Ave Apt 2, Norfolk, VA, 23507 - 2034, USA",Jordan  Groom ,Active,
S5146040,"Ground Force Tactical, LLC",Legal Name,Limited Liability Company,"6146 Sylvan St, Norfolk, VA, 23508 - 0000, USA",MICHAEL   PRESSLEY ,Inactive,
11526486,Gryfn Listing LLC,Legal Name,Limited Liability Company,"300 W 28th St Apt 2, Norfolk, VA, 23508 - 3340, USA",Melvin Ray Grubbs ,Inactive,
03528536,"GTC Homes, Inc.",Legal Name,Stock Corporation,"2204 Lesner Cres Apt 103, Virginia Beach, VA, 23451 - 1040, USA",Angie  Counselman ,Active,
11601277,Guinean Globe of Billionaires LLC,Legal Name,Limited Liability Company,"411 W 36th St, Norfolk, VA, 23508 - 3205, USA",	Mathieu T.   TOLNO ,Inactive,
11334399,"Gum Studio, LLC",Legal Name,Limited Liability Company,"550 Saint Michaels Way Apt 1406, Newport News, VA, 23606 - 1984, USA",Alston  Watson ,Inactive,
07845324,Gustafson Group Inc.,Legal Name,Stock Corporation,"1330 BUCKINGHAM AVE, NORFOLK, VA, 23508 - 0000, USA",DANA M   GUSTAFSON ,Active,
S3987254,H H B LLC,Legal Name,Limited Liability Company,"511 N Shore Rd, Norfolk, VA, 23505 - 3348, USA",Catharine  Holley ,Active,
S2276790,H&T Environmental Consulting L.L.C.,Legal Name,Limited Liability Company,"219 GLEN ECHO DR, NORFOLK, VA, 23505 - 0000, USA",ROBERT S   REALI ,Inactive,
S7240395,H.E.M.Y LLC,Legal Name,Limited Liability Company,"4719 Colley Avenue, Apt. F, Norfolk, VA, 23508 - 0000, USA",COREY JEVON   DABNEY ,Inactive,
11104184,HACK THE PLANET LLC,Legal Name,Limited Liability Company,"5404 HAMPTON BLVD , Norfolk, VA, 23508, USA",KARL  MEISTER ,Inactive,
11755038,Half Time Entertainment LLC,Legal Name,Limited Liability Company,"424 W 34th St Apt 5, Norfolk, VA, 23508 - 3262, USA",Reginald E Whidbee Jr.,Active,
11629067,Hammond Educational Consulting,Legal Name,Nonstock Corporation,"5234 Studeley Ave, Norfolk, VA, 23508 - 1745, USA",Stephen Jerome Hammond ,Active,
S2210443,"Hampton Dash 2 EAT, LLC",Legal Name,Limited Liability Company,"1225 WEST 26TH ST, NORFOLK, VA, 23508 - 0000, USA",ROBERT GATEWOOD   DASHIELL ,Active,
S2210450,"Hampton Dash 4 EAT, LLC",Legal Name,Limited Liability Company,"1225 W 26th St, Norfolk, VA, 23508 - 2407, USA",Robert T Brown ,Active,
07179914,Hampton Roads American Youth Football Conference,Legal Name,Nonstock Corporation,"316 W 34TH ST, NORFOLK, VA, 23508 - 0000, USA",Timothy  Clark ,Pending Inactive,
06736664,"Hampton Roads Business OutReach, Inc.",Legal Name,Nonstock Corporation,"PO BOX 11650, NORFOLK, VA, 23517 - 0000, USA",Jarrod  Hunt ,Pending Inactive,
01171313,"Hampton Roads Educational Telecommunications Association, Inc.",Legal Name,Nonstock Corporation,"5200 HAMPTON BLVD, NORFOLK, VA, 23508 - 0000, USA",Amy K Sokol ,Active,
06844716,"Hampton Roads Leadership Council, INC.",Legal Name,Stock Corporation,"436 W 35TH ST, NORFOLK, VA, 23508 - 0000, USA",CARLOS A   HOWARD ,Inactive,
S3423086,"Hampton Roads Mattress Direct, LLC",Legal Name,Limited Liability Company,"1604 HILLTOP WEST STE 204, VIRGINIA BEACH, VA, 23451 - 0000, USA",DANIEL D  DICKENSON III ,Inactive,
11811725,Hampton Roads Modern Quilt Guild,Legal Name,Nonstock Corporation,"1109 Brunswick Ave, Norfolk, VA, 23508, USA",Dana  Wells ,Active,
S0526840,"HAMPTON ROADS RENTAL, L.L.C.",Legal Name,Limited Liability Company,"2340 Upper Greens Pl, Virginia Beach, VA, 23456 - 3587, USA",Igor A Vaserfirer ,Active,
07420268,HAMPTON ROADS STRIKERS INC.,Legal Name,Nonstock Corporation,"5000 COLLEY AVE, NORFOLK, VA, 23508 - 0000, USA",CHRISTOPHER   KANTER ,Inactive,
07528896,Hampton Roads Youth Sports,Legal Name,Nonstock Corporation,"316 W 37TH ST, NORFOLK, VA, 23508 - 0000, USA",RALPH  MOORE JR ,Inactive,
11744316,"Hampton Tattoo Expo, LLC",Legal Name,Limited Liability Company,"4701 Colley Ave, Norfolk, VA, 23508, USA",Michael  Cann ,Active,
11508292,Hand Up,Legal Name,Nonstock Corporation,"533 W 35th St, Norfolk, VA, 23508, USA",Ronald  Taylor ,Pending Inactive,
11512660,Hands of Humility LLC,Legal Name,Limited Liability Company,"1406 W 27th St, Norfolk, VA, 23508, USA",Breyount  Jones ,Inactive,
11126404,"Hanover Grain, LLC",Legal Name,Limited Liability Company,"1055 Hanover Ave, Norfolk, VA, 23508, USA",Nathaniel Grayson Kinnison ,Inactive,
S3507052,HAPPINESS @ YOUR FINGERTIPS LLC,Legal Name,Limited Liability Company,"1030 CHESAPEAKE AVE, CHESAPEAKE, VA, 23224 - 2409, USA",LINNIE S   CARTER ,Inactive,
S6058731,Happy Kaycee Productions LLC,Legal Name,Limited Liability Company,"628 Pennsylvania Ave, Norfolk, VA, 23508 - 0000, USA",KAYCEE   MCCOY ,Active,
S4090769,Harrington Lab L.L.C.,Legal Name,Limited Liability Company,"519 New Jersey Ave., Norfolk, VA, 23508 - 0000, USA",CODY   DICKOVER ,Inactive,
08144164,HARRISON TRANSPORTATION LOGISTICS INC.,Legal Name,Stock Corporation,"5215 COLLEY AVE, #122, NORFOLK, VA, 23508 - 0000, USA",RICARDO   JAMES ,Inactive,
08142168,HARRISON TRANSPORTATIONS LOGISTICS INC.,Legal Name,Stock Corporation,"5215 COLLEY AVE, #122, NORFOLK, VA, 23508 - 0000, USA",RICARDO   JAMES ,Inactive,
S7474754,Harry Tenney Woodworking LLC,Legal Name,Limited Liability Company,"6161 Powhatan Avenue, Norfolk, VA, 23508 - 0000, USA",HARRY   TENNEY ,Active,
S1260134,Hart Electric L.L.C.,Legal Name,Limited Liability Company,"520 W 21ST ST, NORFOLK, VA, 23517 - 0000, USA",K KINGSLEY   HART ,Active,
S3113216,"Hart Lawn Care, LLC",Legal Name,Limited Liability Company,"529 W 24TH STREET UNIT B10, MAIL BOX 8, NORFOLK, VA, 23508 - 0000, USA",RICHARD A   HART ,Inactive,
S4929875,"Hart's Properties, LLC",Legal Name,Limited Liability Company,"1039 Manchester Avenue, Norfolk, VA, 23508 - 0000, USA",KEVIN KINGSLEY   HART ,Active,
01797463,"HASLER & COMPANY, INC.",Legal Name,Stock Corporation,"5215 Colley Ave Ste 116, Norfolk, VA, 23508 - 2166, USA",CARL D  PARKER III ,Active,
11803010,HAVEN CARE SERVICES Inc.,Legal Name,Stock Corporation,"1315 W 27th St, Norfolk, VA, 23508 - 2328, USA",Abdul   Hadi ,Active,
S7401880,"Hawkeyes Training and Support Counseling Services, LLC",Legal Name,Limited Liability Company,"1001 Bolling Ave, #214, Norfolk, VA, 23508 - 0000, USA",BRIAN   HAWKINS ,Inactive,
11218999,HDL PRODUCTIONS LLC,Legal Name,Limited Liability Company,"4116 Colonial Ave, Norfolk, VA, 23508 - 2908, USA",Harvey Dean Logan ,Inactive,
06408488,Healing Hands Inc.,Legal Name,Nonstock Corporation,"725 W 36TH STREET, NORFOLK, VA, 23508 - 0000, USA",AMEENA   ALI ,Inactive,
S8559413,Health Horizons LLC,Legal Name,Limited Liability Company,"510 Maryland Ave, Norfolk, VA, 23508 - 2822, USA",Jonathan  Shinkle ,Active,
11324369,Healthy Roots & Co. LLC,Legal Name,Limited Liability Company,"636 Michigan Ave, Norfolk, VA, 23508, USA",Emma  York ,Inactive,
11464466,Heart of the Brain Foundation,Legal Name,Nonstock Corporation,"1021 Galt St, Norfolk, VA, 23504 - 2541, USA",Royal Jovanne Harris ,Active,
11784862,HEART.N.SOLE LLC,Legal Name,Limited Liability Company,"426 DELAWARE AVE APT 326, Norfolk, VA, 23508, USA",NAJHA  NELSON ,Active,
11603378,"Heartminded, LLC ",Legal Name,Limited Liability Company,"5215 Colley Ave Ste 100, Norfolk, VA, 23508 - 2166, USA",Alexis Ambrose Pennington ,Active,
11587648,Heaven Sent Affordable Moverz & Storage LLC,Legal Name,Limited Liability Company,"535 Delaware Ave, Norfolk, VA, 23508 - 2809, USA",Anthony  Hill Jr.,Inactive,
11703438,Heavyns Touch LLC,Legal Name,Limited Liability Company,"1001 Bolling Ave Unit 319, Norfolk, VA, 23508 - 1613, USA",Tracy Monique Boone ,Active,
00854372,"HEBREW FUND FOR THE AGED OF RICHMOND, VIRGINIA",Legal Name,Nonstock Corporation,"1501 Hearthglow Ct, Henrico, VA, 23238 - 4637, USA",Telly  Howell Jr.,Inactive,
11117999,HellenAnne Candle Co. LLC,Legal Name,Limited Liability Company,"734 W 34th St, Norfolk, VA, 23508 - 3144, USA",Vanisha  Renea  Diggs ,Active,
S4537611,"HENDRIX, LLC",Legal Name,Limited Liability Company,"4605 GOSNOLD AVENUE, NORFOLK, VA, 23508 - 0000, USA",ERLENE M.   HENDRIX ,Inactive,
04356614,"Henry Peddle, Inc.",Legal Name,Stock Corporation,"843 44th St, Norfolk, VA, 23508 - 2005, USA",HENRY   PEDDLE ,Active,
S5284759,"Henrys Point, LLC",Legal Name,Limited Liability Company,"5232 Edgewater Dr, Norfolk, VA, 23508 - 1721, USA",John Maddox Chandler ,Active,
11740404,"Heretowhere, LLC",Legal Name,Limited Liability Company,"1438 w 39th st, Norfolk, VA, 23508, USA",Malik  Bell ,Active,
